"State_Name","District","Sub-District","Financial_Year","Month","Indicator_Code","Indicator_Name","Code_And_Section","Reported_Value_for_Public_Facility","Reported_Value_for_Private_Facility","Reported_Value_for_Rural","Reported_Value_for_Urban"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","16.2.1","Infant Deaths up to 4 weeks due to Sepsis","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","9.4.1","Child immunisation - Measles & Rubella (MR)- 2nd Dose (16-24 months)","M9 [CHILD IMMUNISATION]","410","NA","362","48"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","9.5.3","Children more than 10 years received TT10","M9 [CHILD IMMUNISATION]","6","NA","0","6"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","14.4.3","Inpatient - Typhoid","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","14.4.7","Inpatient - Diarrhea with dehydration","M14 [Patient Services]","7","NA","3","4"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","15.3.4.b","Number of Male STI/RTI attendees found sero Positive for syphilis","M15 [Laboratory Testing]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","16.7.8","Number of Adolscent / Adult deaths due to Neurological disease including strokes","M16 [Details of deaths reported with probable causes:]","1","NA","1","0"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","8.2.1","Number of Laparoscopic sterilizations (excluding post abortion) conducted","M8 [Family Planning]","112","NA","112","NA"
"Maharashtra","Ahmadnagar","Shrirampur","2019-2020","April","9.1.1","Child immunisation - Vitamin K1 (Birth Dose)","M9 [CHILD IMMUNISATION]","66","NA","31","35"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","9.1.1","Child immunisation - Vitamin K1 (Birth Dose)","M9 [CHILD IMMUNISATION]","98","NA","98","NA"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","9.1.18","Child immunisation - Inactivated Polio Vaccine 2 (IPV 2)","M9 [CHILD IMMUNISATION]","388","NA","388","NA"
"Maharashtra","Ahmadnagar","Shrirampur","2019-2020","April","9.4.6","Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shrirampur","2019-2020","April","15.3.1.a","Male HIV - Number Tested","M15 [Laboratory Testing]","116","NA","13","103"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","15.3.2.a","Female Non ANC HIV - Number Tested","M15 [Laboratory Testing]","554","NA","554","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","8.4","Number of Postpartum (within 48 hours of delivery) IUCD insertions","M8 [Family Planning]","6","NA","6","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","9.8.2","Child immunisation - Vitamin A Dose - 5","M9 [CHILD IMMUNISATION]","76","NA","76","NA"
"Maharashtra","Ahmadnagar","Jamkhed","2019-2020","April","14.1.8","Outpatient - Dental","M14 [Patient Services]","4","NA","4","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","9.1.2","Child immunisation - BCG","M9 [CHILD IMMUNISATION]","338","NA","338","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","4.4.3","Number of Newborns breast fed within 1 hour of birth ","M4 [Pregnancy outcome & details of new-born]","117","NA","117","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","9.1.14","Child immunisation - Hepatitis-B1","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","11.1.1.c","Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive","M11 [NVBDCP]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","11.2.1","Kala Azar (RDT) - Tests Conducted","M11 [NVBDCP]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","14.4.8","Inpatient - Hepatitis","M14 [Patient Services]","1","NA","1","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","15.2.2","Out of the total number of Hb tests done, Number having Hb < 7 mg","M15 [Laboratory Testing]","8","NA","8","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","16.7.6","Number of Adolscent / Adult deaths due to Heart disease/Hypertension related","M16 [Details of deaths reported with probable causes:]","14","NA","14","NA"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","8.7","Number of complications following IUCD Insertion","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","8.11","Injectable Contraceptive-Antara Program- Fourth or more than fourth","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","14.4.1","Inpatient - Malaria","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","14.4.3","Inpatient - Typhoid","M14 [Patient Services]","1","NA","1","0"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","14.6.5","Emergency - Acute Caridiac Emergencies","M14 [Patient Services]","0","NA","NA","0"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","14.8.7","Number of blood transfusions done","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","16.5.5","Number of Maternal Deaths due to Severe hypertesnion/fits","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Karjat","2019-2020","April","16.3.3","Number of Infant Deaths (1 -12 months) due to Fever related","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Karjat","2019-2020","April","8.14","Number of Centchroman (weekly) pill strips distributed","M8 [Family Planning]","7","NA","7","NA"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","4.4.3","Number of Newborns breast fed within 1 hour of birth ","M4 [Pregnancy outcome & details of new-born]","105","NA","68","37"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","9.8.3","Child immunisation - Vitamin A Dose - 9","M9 [CHILD IMMUNISATION]","159","NA","73","86"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","11.3.2","Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) Test Positive","M11 [NVBDCP]","NA","NA","NA","NA"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","1.2.2","Number of PW given TT2","M1 [Ante Natal Care (ANC)]","320","556","791","85"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","8.2.1","Number of Laparoscopic sterilizations (excluding post abortion) conducted","M8 [Family Planning]","340","88","428","NA"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","14.8.2","Out of Operation major, Gynecology- Hysterectomy surgeries","M14 [Patient Services]","92","NA","92","NA"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","1.2.2","Number of PW given TT2","M1 [Ante Natal Care (ANC)]","220","NA","220","NA"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","4.1.1.a","Live Birth - Male","M4 [Pregnancy outcome & details of new-born]","44","NA","44","NA"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","6.3","Number of mothers provided full course of 180 IFA tablets after delivery","M6 [Post Natal Care (PNC)]","165","NA","165","NA"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","15.5.1","Radiology - X-ray","M15 [Laboratory Testing]","46","NA","46","NA"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","1.6.2.a","Number of pregnant women tested  for Syphilis","M1 [Ante Natal Care (ANC)]","124","NA","11","113"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","7.1.2","New RTI/STI cases identified - Female","M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases]","21","NA","21","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","11.1.1.c","Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive","M11 [NVBDCP]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","12.1.1.a","Girls registered in AFHC","M12 [Adolscent Health]","3","NA","3","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","16.5.5","Number of Maternal Deaths due to Severe hypertesnion/fits","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","8.13","Number of Condom pieces distributed","M8 [Family Planning]","9810","NA","9600","210"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","5.1","Number of cases of pregnant women with Obstetric Complications attended (Antepartum haemorrhage (APH), Post-Partum Hemorrhage (PPH), Sepsis, Eclampsia and others)","M5 [Complicated Pregnancies]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","9.11","Number of severely underweight children provided Health Checkup (0-5 yrs)","M9 [CHILD IMMUNISATION]","1","NA","1","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","11.1.2.c","Malaria (RDT) - Plamodium Falciparum test positive","M11 [NVBDCP]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","12.1.1.a","Girls registered in AFHC","M12 [Adolscent Health]","30","NA","30","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","14.4.6","Inpatient - Pyrexia of unknown origin (PUO)","M14 [Patient Services]","21","NA","21","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","14.16","Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach","M14 [Patient Services]","71","NA","71","NA"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","15.3.3.c","Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)","M15 [Laboratory Testing]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","8.2.2","Number of Interval Mini-lap (other than post-partum and post abortion) sterilizations conducted","M8 [Family Planning]","101","NA","74","27"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","9.2.4.b","Children aged between 9 and 11 months fully immunized - Female","M9 [CHILD IMMUNISATION]","278","NA","225","53"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","9.8.1","Child immunisation - Vitamin A Dose - 1","M9 [CHILD IMMUNISATION]","605","NA","495","110"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","11.1.2.a","RDT conducted for Malaria","M11 [NVBDCP]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","12.1.1.b","Boys registered in AFHC","M12 [Adolscent Health]","376","NA","75","301"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","16.4.1","Number of Child Deaths (1 -5 years) due to Pneumonia","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","16.5.3","Number of Maternal Deaths due to Abortion","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","9.2.4.b","Children aged between 9 and 11 months fully immunized - Female","M9 [CHILD IMMUNISATION]","207","NA","157","50"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","9.4.5","Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","9.5.1","Child immunisation - Typhoid","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","12.1.1.b","Boys registered in AFHC","M12 [Adolscent Health]","2","NA","2","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","15.3.2.b","Female Non ANC HIV - Number Positive","M15 [Laboratory Testing]","2","NA","1","1"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","16.4.1","Number of Child Deaths (1 -5 years) due to Pneumonia","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahta","2019-2020","April","16.4.5","Number of Child Deaths (1 -5 years) due to Others","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","1.2.1","Number of PW given TT1","M1 [Ante Natal Care (ANC)]","266","NA","219","47"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","1.2.5","Number of PW given 360 Calcium tablets","M1 [Ante Natal Care (ANC)]","473","NA","471","2"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","1.6.1.b","Out of above, number of PW found sero positive for syphilis","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","8.9","Injectable Contraceptive-Antara Program- Second Dose","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","9.1.7","Child immunisation - Pentavalent 2","M9 [CHILD IMMUNISATION]","449","NA","387","62"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","15.3.2.a","Female Non ANC HIV - Number Tested","M15 [Laboratory Testing]","345","NA","212","133"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","15.3.2.b","Female Non ANC HIV - Number Positive","M15 [Laboratory Testing]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","15.3.4.c","Number of Female (Non ANC)STI/RTI attendees tested for syphilis","M15 [Laboratory Testing]","50","NA","4","46"
"Maharashtra","Ahmadnagar","Rahuri","2019-2020","April","16.7.12","Number of Adolscent / Adult deaths due to Known Acute Disease","M16 [Details of deaths reported with probable causes:]","3","NA","3","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","9.4.2","Child immunisation - Measles 2nd dose (More than 16 months)","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","14.17","Stock out rate of essential Drugs","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Ahmadnagar","Sangamner","2019-2020","April","10.13","Children admitted with upper respiratory infections","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","1.1","Total number of pregnant women registered for ANC","M1 [Ante Natal Care (ANC)]","410","NA","410","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","9.1.10","Child immunisation - OPV1","M9 [CHILD IMMUNISATION]","351","NA","351","NA"
"Maharashtra","Ahmadnagar","Shevgaon","2019-2020","April","9.1.20","Child immunisation - Rotavirus 2","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","1.1.1","Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)","M1 [Ante Natal Care (ANC)]","439","NA","399","40"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","1.6.1.a","Number of PW tested using POC test for Syphilis","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","2.2.1","Out of total institutional deliveries number of women discharged within 48 hours of delivery","M2 [Deliveries]","13","NA","13","0"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","9.3.1","Child immunisation - Measles & Rubella (MR)- 1st Dose","M9 [CHILD IMMUNISATION]","10","NA","10","0"
"Maharashtra","Ahmadnagar","Shrigonda","2019-2020","April","15.3.3.c","Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)","M15 [Laboratory Testing]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shrirampur","2019-2020","April","16.8.1","Number of Deaths due to Malaria- Plasmodium Vivax","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","2.1.1.a","Number of Home Deliveries attended by Skill Birth Attendant(SBA) (Doctor/Nurse/ANM)","M2 [Deliveries]","3","NA","3","NA"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","2.1.3","Number of newborns received 7 Home Based Newborn Care (HBNC) visits in case of Home delivery","M2 [Deliveries]","5","NA","5","NA"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","9.1.12","Child immunisation - OPV3","M9 [CHILD IMMUNISATION]","388","NA","388","NA"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","12.1.2.a","Out of registered, Girls received clinical services","M12 [Adolscent Health]","135","NA","135","NA"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","14.1.6","Outpatient - Epilepsy","M14 [Patient Services]","2","NA","2","NA"
"Maharashtra","Ahmadnagar","Karjat","2019-2020","April","1.6.2.e","Number of babies treated for congenital Syphilis","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Karjat","2019-2020","April","5.2","Number of Complicated pregnancies treated with Blood Transfusion","M5 [Complicated Pregnancies]","1","NA","1","NA"
"Maharashtra","Ahmadnagar","Karjat","2019-2020","April","6.1","Women receiving 1st post partum checkup within 48 hours of home delivery","M6 [Post Natal Care (PNC)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","14.8.6","Number of blood units issued","M14 [Patient Services]","47","NA","29","18"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","16.4.4","Number of Child Deaths (1 -5 years) due to Measles","M16 [Details of deaths reported with probable causes:]","0","0","0","NA"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","7.2.2","RTI/STI for which treatment initiated -Female","M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases]","3","NA","3","NA"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","9.1.2","Child immunisation - BCG","M9 [CHILD IMMUNISATION]","482","NA","482","NA"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","14.1.9","Outpatient - Oncology","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","14.6.3","Emergency - Obstetrics complications","M14 [Patient Services]","8","NA","8","NA"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","14.10","In-Patient Head Count at midnight","M14 [Patient Services]","539","NA","539","NA"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","16.7.9","Number of Adolscent / Adult deaths due to Accidents/Burn cases","M16 [Details of deaths reported with probable causes:]","4","NA","4","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","4.1.3","Still Birth","M4 [Pregnancy outcome & details of new-born]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","4.4.1","Number of newborns weighed at birth","M4 [Pregnancy outcome & details of new-born]","117","NA","117","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","9.1.6","Child immunisation - Pentavalent 1","M9 [CHILD IMMUNISATION]","400","NA","400","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","9.1.18","Child immunisation - Inactivated Polio Vaccine 2 (IPV 2)","M9 [CHILD IMMUNISATION]","340","NA","340","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","9.4.3","Child immunisation - DPT 1st Booster","M9 [CHILD IMMUNISATION]","372","NA","372","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","9.8.1","Child immunisation - Vitamin A Dose - 1","M9 [CHILD IMMUNISATION]","335","NA","335","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","10.4","Childhood Diseases - Diphtheria","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","11.4.1","Tests Conducted for JE","M11 [NVBDCP]","NA","NA","NA","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","10.13","Children admitted with upper respiratory infections","M10 [Number of cases of Childhood Diseases (0-5 years)]","1","NA","1","NA"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","1.4.3","Number of PW having Hb level<7 (tested cases)","M1 [Ante Natal Care (ANC)]","9","NA","7","2"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","6.2","Women receiving 1st post partum checkup between 48 hours and 14 days","M6 [Post Natal Care (PNC)]","25","NA","25","0"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","8.2.1","Number of Laparoscopic sterilizations (excluding post abortion) conducted","M8 [Family Planning]","256","NA","256","0"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","9.1.17","Child immunisation - Inactivated Polio Vaccine 1 (IPV 1)","M9 [CHILD IMMUNISATION]","390","NA","353","37"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","9.4.1","Child immunisation - Measles & Rubella (MR)- 2nd Dose (16-24 months)","M9 [CHILD IMMUNISATION]","349","NA","325","24"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","9.4.2","Child immunisation - Measles 2nd dose (More than 16 months)","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","9.1.14","Child immunisation - Hepatitis-B1","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Akola","2019-2020","April","9.5.3","Children more than 10 years received TT10","M9 [CHILD IMMUNISATION]","38","NA","38","NA"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","8.2.3","Number of Postpartum sterilizations (within 7 days of delivery by minilap or concurrent with caesarean section) conducted","M8 [Family Planning]","2","NA","0","2"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","8.6","Number of IUCD Removals","M8 [Family Planning]","21","NA","19","2"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","8.17.3","Failures following male sterilization","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","9.4.4","Child immunisation - OPV Booster","M9 [CHILD IMMUNISATION]","254","NA","254","0"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","11.4.2","Tests Positive for JE","M11 [NVBDCP]","NA","NA","NA","NA"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","14.6.2","Emergency - Burn","M14 [Patient Services]","0","NA","NA","0"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","14.18","Blood Units Issued on replacement (Family Donors to be considered as replacement donations)","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Ahmadnagar","Shrirampur","2019-2020","April","14.14.2","Number of children discharged with target weight gain from the NRCs","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Shrirampur","2019-2020","April","15.3.4.d","Number of Female (Non ANC) STI/RTI attendees found sero Positive for syphilis","M15 [Laboratory Testing]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Karjat","2019-2020","April","1.6.2.d","Number of babies diagnosed with  Congenital Syphilis","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Karjat","2019-2020","April","4.2","Abortion (spontaneous)","M4 [Pregnancy outcome & details of new-born]","5","NA","5","NA"
"Maharashtra","Ahmadnagar","Karjat","2019-2020","April","8.2.2","Number of Interval Mini-lap (other than post-partum and post abortion) sterilizations conducted","M8 [Family Planning]","50","NA","50","NA"
"Maharashtra","Ahmadnagar","Karjat","2019-2020","April","9.1.19","Child immunisation - Rotavirus 1","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Karjat","2019-2020","April","11.4.2","Tests Positive for JE","M11 [NVBDCP]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Karjat","2019-2020","April","14.15","Number of Rogi Kalyan Samiti (RKS) meetings held","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","8.5","Number of Post Abortion (within 12 days of spontaneous or surgical abortion) IUCD insertions","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","8.8","Injectable Contraceptive-Antara Program- First Dose","M8 [Family Planning]","2","NA","0","2"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","9.1.3","Child immunisation - DPT1","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","9.1.19","Child immunisation - Rotavirus 1","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","12.1.2.a","Out of registered, Girls received clinical services","M12 [Adolscent Health]","94","NA","33","61"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","14.1.7","Outpatient - Ophthalmic Related","M14 [Patient Services]","2","NA","2","0"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","14.4.3","Inpatient - Typhoid","M14 [Patient Services]","2","NA","0","2"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","14.9.1","Inpatient Deaths - Male","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Ahmadnagar","Kopargaon","2019-2020","April","8.14","Number of Centchroman (weekly) pill strips distributed","M8 [Family Planning]","45","NA","39","6"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","1.2.1","Number of PW given TT1","M1 [Ante Natal Care (ANC)]","450","663","949","164"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","8.11","Injectable Contraceptive-Antara Program- Fourth or more than fourth","M8 [Family Planning]","3","0","3","NA"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","9.1.7","Child immunisation - Pentavalent 2","M9 [CHILD IMMUNISATION]","758","194","643","309"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","14.18","Blood Units Issued on replacement (Family Donors to be considered as replacement donations)","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","16.3.5","Number of Infant Deaths (1 -12 months) due to Others","M16 [Details of deaths reported with probable causes:]","0","9","9","NA"
"Maharashtra","Ahmadnagar","Nagar","2019-2020","April","16.8.2","Number of Deaths due to Malaria- Plasmodium Falciparum","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","9.1.11","Child immunisation - OPV2","M9 [CHILD IMMUNISATION]","471","NA","471","NA"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","9.3.2","Child immunisation - Measles-1st dose","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","9.5.4","Children more than 16 years received TT16","M9 [CHILD IMMUNISATION]","26","NA","26","NA"
"Maharashtra","Ahmadnagar","Nevasa","2019-2020","April","9.7.2","Immunisation sessions held","M9 [CHILD IMMUNISATION]","186","NA","186","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","1.3.2","Number of Eclampsia cases managed during delivery","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","1.5.1","Number of PW tested for blood sugar using OGTT (Oral Glucose Tolerance Test)","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","9.6.2","Number of cases of AEFI - Death","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","14.3.1.b","Inpatient (Male)- Adults","M14 [Patient Services]","149","NA","149","NA"
"Maharashtra","Ahmadnagar","Parner","2019-2020","April","14.19","Total number of blood units issued in year","M14 [Patient Services]","NA","NA","NA","NA"
"Maharashtra","Ahmadnagar","Pathardi","2019-2020","April","10.3","Childhood Diseases - Sepsis","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
